Hospital_Name,Doctor,Department,Dr_image
Helios Hospital Berlin-Buch,PD. Dr. med. Per-Ulf Tunn,Orthopedic oncology,https://airomedical.com/_next/image?url=https%3A%2F%2Fstorage.airomedical.com%2Fimages%2Fdoctors%2F154%2Fcl19amdpq00010js6f2ft1upk.jpg&w=100&q=100
Helios Hospital Berlin-Buch,PD. Dr. med. Peter Reichardt,"Oncology, sarcoma center",https://airomedical.com/_next/image?url=https%3A%2F%2Fstorage.airomedical.com%2Fimages%2Fdoctors%2F154%2Fcl19amdpq00010js6f2ft1upk.jpg&w=100&q=100
Helios Hospital Berlin-Buch,Prof. Dr. med. Yu-Mi Ryang,"Neurosurgery, paraplegia center",https://airomedical.com/_next/image?url=https%3A%2F%2Fstorage.airomedical.com%2Fimages%2Fdoctors%2F154%2Fcl19amdpq00010js6f2ft1upk.jpg&w=100&q=100
Helios Hospital Berlin-Buch,Prof. Dr. med. Georg Hagemann,Neurology,https://airomedical.com/_next/image?url=https%3A%2F%2Fstorage.airomedical.com%2Fimages%2Fdoctors%2F154%2Fcl19amdpq00010js6f2ft1upk.jpg&w=100&q=100
Helios Hospital Berlin-Buch,Prof. Dr. med. Frank Kolligs,"Gastroenterology, infectology",https://airomedical.com/_next/image?url=https%3A%2F%2Fstorage.airomedical.com%2Fimages%2Fdoctors%2F154%2Fcl19amdpq00010js6f2ft1upk.jpg&w=100&q=100
Helios Hospital Berlin-Buch,Prof. Dr. med. Bertram Glab,"Hematology, bone marrow transplant",https://airomedical.com/_next/image?url=https%3A%2F%2Fstorage.airomedical.com%2Fimages%2Fdoctors%2F154%2Fcl19amdpq00010js6f2ft1upk.jpg&w=100&q=100
Helios Hospital Berlin-Buch,Dr. med. Matylda Nosul,Geriatrics,https://airomedical.com/_next/image?url=https%3A%2F%2Fstorage.airomedical.com%2Fimages%2Fdoctors%2F154%2Fcl19amdpq00010js6f2ft1upk.jpg&w=100&q=100
Helios Hospital Berlin-Buch,Dr. med. Michael Wiedemann,"Cardiology, heart rhythm",https://airomedical.com/_next/image?url=https%3A%2F%2Fstorage.airomedical.com%2Fimages%2Fdoctors%2F154%2Fcl19amdpq00010js6f2ft1upk.jpg&w=100&q=100
Helios Hospital Berlin-Buch,Prof. Dr. med. Marius Hartmann,Interventional neuroradiology,https://airomedical.com/_next/image?url=https%3A%2F%2Fstorage.airomedical.com%2Fimages%2Fdoctors%2F154%2Fcl19amdpq00010js6f2ft1upk.jpg&w=100&q=100
Helios Hospital Berlin-Buch,Dr. med. Kerstin Lommel,"Dermatology, allergology",https://airomedical.com/_next/image?url=https%3A%2F%2Fstorage.airomedical.com%2Fimages%2Fdoctors%2F154%2Fcl19amdpq00010js6f2ft1upk.jpg&w=100&q=100
Neurological Rehabilitation Centre Godeshohe Bonn,Dr. med. Christian van der Ven,Spasticity therapy,https://airomedical.com/_next/image?url=https%3A%2F%2Fstorage.airomedical.com%2Fimages%2Fdoctors%2F394%2Fcl35yajs200010is68rkib6qz.jpg&w=100&q=100
Neurological Rehabilitation Centre Godeshohe Bonn,Dr. med. Verena Gueldenberg,Multiple sclerosis,https://airomedical.com/_next/image?url=https%3A%2F%2Fstorage.airomedical.com%2Fimages%2Fdoctors%2F394%2Fcl35yajs200010is68rkib6qz.jpg&w=100&q=100
Neurological Rehabilitation Centre Godeshohe Bonn,Prof. Dr. med. Hans Karbe,Neurological rehabilitation,https://airomedical.com/_next/image?url=https%3A%2F%2Fstorage.airomedical.com%2Fimages%2Fdoctors%2F394%2Fcl35yajs200010is68rkib6qz.jpg&w=100&q=100
Neurological Rehabilitation Centre Godeshohe Bonn,Dr. med. Andreas Hildesheim,Paraplegic rehabilitation,https://airomedical.com/_next/image?url=https%3A%2F%2Fstorage.airomedical.com%2Fimages%2Fdoctors%2F394%2Fcl35yajs200010is68rkib6qz.jpg&w=100&q=100
Neurological Rehabilitation Centre Godeshohe Bonn,Prof. Dr. med. Ruth Kirschner-Hermanns,Neurological urology,https://airomedical.com/_next/image?url=https%3A%2F%2Fstorage.airomedical.com%2Fimages%2Fdoctors%2F394%2Fcl35yajs200010is68rkib6qz.jpg&w=100&q=100
Neurological Rehabilitation Centre Godeshohe Bonn,PD. Dr. med. Niels Allert,Movement disorders,https://airomedical.com/_next/image?url=https%3A%2F%2Fstorage.airomedical.com%2Fimages%2Fdoctors%2F394%2Fcl35yajs200010is68rkib6qz.jpg&w=100&q=100
Teknon Medical Centre Barcelona,"Prof. Dr. Joaquim Casanas Sintes, Ph.D.","Orthopedics, traumatology",https://airomedical.com/_next/image?url=https%3A%2F%2Fstorage.airomedical.com%2Fimages%2Fdoctors%2F419%2Fcl3hp6imz00030hs6g9gx9t1x.jpg&w=100&q=100
Teknon Medical Centre Barcelona,Prof. Dr. Diez-Caballero Alonso Alberto,"General, liver, bariatric surgery",https://airomedical.com/_next/image?url=https%3A%2F%2Fstorage.airomedical.com%2Fimages%2Fdoctors%2F419%2Fcl3hp6imz00030hs6g9gx9t1x.jpg&w=100&q=100
Teknon Medical Centre Barcelona,Dr. Domenico Sabia,"Oncosurgery, HIPEC, PIPAC",https://airomedical.com/_next/image?url=https%3A%2F%2Fstorage.airomedical.com%2Fimages%2Fdoctors%2F419%2Fcl3hp6imz00030hs6g9gx9t1x.jpg&w=100&q=100
Teknon Medical Centre Barcelona,"Dr. Javierdel Pozo Rosello, Ph.D.","Obstetrics, gynecology, mammology",https://airomedical.com/_next/image?url=https%3A%2F%2Fstorage.airomedical.com%2Fimages%2Fdoctors%2F419%2Fcl3hp6imz00030hs6g9gx9t1x.jpg&w=100&q=100
Teknon Medical Centre Barcelona,Prof. Dr. Torremade Barreda Josep,"Urology, andrology",https://airomedical.com/_next/image?url=https%3A%2F%2Fstorage.airomedical.com%2Fimages%2Fdoctors%2F419%2Fcl3hp6imz00030hs6g9gx9t1x.jpg&w=100&q=100
Teknon Medical Centre Barcelona,Dr. Alfons Malet i Casajuana,Allergology,https://airomedical.com/_next/image?url=https%3A%2F%2Fstorage.airomedical.com%2Fimages%2Fdoctors%2F419%2Fcl3hp6imz00030hs6g9gx9t1x.jpg&w=100&q=100
Teknon Medical Centre Barcelona,Prof. Dr. Latorre Raez Joan Enric,"Angiology, vascular surgery",https://airomedical.com/_next/image?url=https%3A%2F%2Fstorage.airomedical.com%2Fimages%2Fdoctors%2F419%2Fcl3hp6imz00030hs6g9gx9t1x.jpg&w=100&q=100
Teknon Medical Centre Barcelona,Prof. Dr. Ruyra Baliarda Xavier,Cardiac surgery,https://airomedical.com/_next/image?url=https%3A%2F%2Fstorage.airomedical.com%2Fimages%2Fdoctors%2F419%2Fcl3hp6imz00030hs6g9gx9t1x.jpg&w=100&q=100
Teknon Medical Centre Barcelona,"Prof. Dr. Antonio Berruezo Sanchez, Ph.D.","Arrhythmias, electrophysiology",https://airomedical.com/_next/image?url=https%3A%2F%2Fstorage.airomedical.com%2Fimages%2Fdoctors%2F419%2Fcl3hp6imz00030hs6g9gx9t1x.jpg&w=100&q=100
Teknon Medical Centre Barcelona,Prof. Dr. Ballesta Lopez Carlos,"General, oncological surgery",https://airomedical.com/_next/image?url=https%3A%2F%2Fstorage.airomedical.com%2Fimages%2Fdoctors%2F419%2Fcl3hp6imz00030hs6g9gx9t1x.jpg&w=100&q=100
Teknon Medical Centre Barcelona,Prof. Dr. Raventos Negra Jose Maria,Thyroid surgery,https://airomedical.com/_next/image?url=https%3A%2F%2Fstorage.airomedical.com%2Fimages%2Fdoctors%2F419%2Fcl3hp6imz00030hs6g9gx9t1x.jpg&w=100&q=100
Teknon Medical Centre Barcelona,"Prof. Dr. Sebastiano Biondo, Ph.D.","General surgery, coloproctology",https://airomedical.com/_next/image?url=https%3A%2F%2Fstorage.airomedical.com%2Fimages%2Fdoctors%2F419%2Fcl3hp6imz00030hs6g9gx9t1x.jpg&w=100&q=100
Teknon Medical Centre Barcelona,"Prof. Dr. Hernandez Alfaro Federico, DDS, Ph.D., FEBOMS",Maxillofacial surgery,https://airomedical.com/_next/image?url=https%3A%2F%2Fstorage.airomedical.com%2Fimages%2Fdoctors%2F419%2Fcl3hp6imz00030hs6g9gx9t1x.jpg&w=100&q=100
Teknon Medical Centre Barcelona,Dr. Javier Herrero Jover,"Aesthetic, plastic surgery",https://airomedical.com/_next/image?url=https%3A%2F%2Fstorage.airomedical.com%2Fimages%2Fdoctors%2F419%2Fcl3hp6imz00030hs6g9gx9t1x.jpg&w=100&q=100
Teknon Medical Centre Barcelona,Prof. Dr. Gonzalez Candial Miguel,Oculofacial plastic surgery,https://airomedical.com/_next/image?url=https%3A%2F%2Fstorage.airomedical.com%2Fimages%2Fdoctors%2F419%2Fcl3hp6imz00030hs6g9gx9t1x.jpg&w=100&q=100
Teknon Medical Centre Barcelona,Dr. Castanera de Molina Fernando,Ophthalmology,https://airomedical.com/_next/image?url=https%3A%2F%2Fstorage.airomedical.com%2Fimages%2Fdoctors%2F419%2Fcl3hp6imz00030hs6g9gx9t1x.jpg&w=100&q=100
Teknon Medical Centre Barcelona,Prof. Dr. Molins Lopez-Rodo Laureano,Thoracic surgery,https://airomedical.com/_next/image?url=https%3A%2F%2Fstorage.airomedical.com%2Fimages%2Fdoctors%2F419%2Fcl3hp6imz00030hs6g9gx9t1x.jpg&w=100&q=100
Teknon Medical Centre Barcelona,Prof. Dr. Victor Mayoral Rojals,Pain therapy,https://airomedical.com/_next/image?url=https%3A%2F%2Fstorage.airomedical.com%2Fimages%2Fdoctors%2F419%2Fcl3hp6imz00030hs6g9gx9t1x.jpg&w=100&q=100
Teknon Medical Centre Barcelona,Prof. Dr. Joan Ramon Garces Gatnau,Dermatology,https://airomedical.com/_next/image?url=https%3A%2F%2Fstorage.airomedical.com%2Fimages%2Fdoctors%2F419%2Fcl3hp6imz00030hs6g9gx9t1x.jpg&w=100&q=100
Teknon Medical Centre Barcelona,Prof. Dr. Nogues Boqueras Raquel,"Dieticians, nutritiology",https://airomedical.com/_next/image?url=https%3A%2F%2Fstorage.airomedical.com%2Fimages%2Fdoctors%2F419%2Fcl3hp6imz00030hs6g9gx9t1x.jpg&w=100&q=100
Teknon Medical Centre Barcelona,Dr. Jose Gonzalbez Morgaez,Endocrinology,https://airomedical.com/_next/image?url=https%3A%2F%2Fstorage.airomedical.com%2Fimages%2Fdoctors%2F419%2Fcl3hp6imz00030hs6g9gx9t1x.jpg&w=100&q=100
Teknon Medical Centre Barcelona,Dr. Jorge Carlos Espinos Perez,"Gastroenterology, endoscopy",https://airomedical.com/_next/image?url=https%3A%2F%2Fstorage.airomedical.com%2Fimages%2Fdoctors%2F419%2Fcl3hp6imz00030hs6g9gx9t1x.jpg&w=100&q=100
Teknon Medical Centre Barcelona,Dr. Jorge G. Moises Sandrus,Kidney disease,https://airomedical.com/_next/image?url=https%3A%2F%2Fstorage.airomedical.com%2Fimages%2Fdoctors%2F419%2Fcl3hp6imz00030hs6g9gx9t1x.jpg&w=100&q=100
Teknon Medical Centre Barcelona,Prof. Dr. Eduardo Loeb Melus,Pulmonology,https://airomedical.com/_next/image?url=https%3A%2F%2Fstorage.airomedical.com%2Fimages%2Fdoctors%2F419%2Fcl3hp6imz00030hs6g9gx9t1x.jpg&w=100&q=100
Teknon Medical Centre Barcelona,Prof. Dr. Pujadas Domenech Jaime,Cardiology,https://airomedical.com/_next/image?url=https%3A%2F%2Fstorage.airomedical.com%2Fimages%2Fdoctors%2F419%2Fcl3hp6imz00030hs6g9gx9t1x.jpg&w=100&q=100
Teknon Medical Centre Barcelona,Prof. Dr. Angel F. Espias Gomez,Dentistry,https://airomedical.com/_next/image?url=https%3A%2F%2Fstorage.airomedical.com%2Fimages%2Fdoctors%2F419%2Fcl3hp6imz00030hs6g9gx9t1x.jpg&w=100&q=100
Teknon Medical Centre Barcelona,"Dr. Juan Munoz Ortego, Ph.D.",Rheumatology,https://airomedical.com/_next/image?url=https%3A%2F%2Fstorage.airomedical.com%2Fimages%2Fdoctors%2F419%2Fcl3hp6imz00030hs6g9gx9t1x.jpg&w=100&q=100
Teknon Medical Centre Barcelona,Dr. Ramon Aurell Ballesteros,"IVF, reproductology",https://airomedical.com/_next/image?url=https%3A%2F%2Fstorage.airomedical.com%2Fimages%2Fdoctors%2F419%2Fcl3hp6imz00030hs6g9gx9t1x.jpg&w=100&q=100
Teknon Medical Centre Barcelona,Prof. Dr. Jordi Coromina,"ENT, head, neck surgery, tinnitus",https://airomedical.com/_next/image?url=https%3A%2F%2Fstorage.airomedical.com%2Fimages%2Fdoctors%2F419%2Fcl3hp6imz00030hs6g9gx9t1x.jpg&w=100&q=100
Teknon Medical Centre Barcelona,"Prof. Dr. Joan Carles Galceran, Ph.D.",Oncology,https://airomedical.com/_next/image?url=https%3A%2F%2Fstorage.airomedical.com%2Fimages%2Fdoctors%2F419%2Fcl3hp6imz00030hs6g9gx9t1x.jpg&w=100&q=100
Teknon Medical Centre Barcelona,Prof. Dr. Emili Montserrat Costa,"Hematology, oncology",https://airomedical.com/_next/image?url=https%3A%2F%2Fstorage.airomedical.com%2Fimages%2Fdoctors%2F419%2Fcl3hp6imz00030hs6g9gx9t1x.jpg&w=100&q=100
Teknon Medical Centre Barcelona,Prof. Dr. Albert Majo Ricart,"Psychiatry, psycho-oncology",https://airomedical.com/_next/image?url=https%3A%2F%2Fstorage.airomedical.com%2Fimages%2Fdoctors%2F419%2Fcl3hp6imz00030hs6g9gx9t1x.jpg&w=100&q=100
Teknon Medical Centre Barcelona,Prof. Dr. Raimon Miralbell Izard,Radiation oncology,https://airomedical.com/_next/image?url=https%3A%2F%2Fstorage.airomedical.com%2Fimages%2Fdoctors%2F419%2Fcl3hp6imz00030hs6g9gx9t1x.jpg&w=100&q=100
Teknon Medical Centre Barcelona,Dr. Nuria Dionis i Bargallo,Speech therapy,https://airomedical.com/_next/image?url=https%3A%2F%2Fstorage.airomedical.com%2Fimages%2Fdoctors%2F419%2Fcl3hp6imz00030hs6g9gx9t1x.jpg&w=100&q=100
Teknon Medical Centre Barcelona,Dr. Juan N. Garcia-Nieto Portabella,Sports medicine,https://airomedical.com/_next/image?url=https%3A%2F%2Fstorage.airomedical.com%2Fimages%2Fdoctors%2F419%2Fcl3hp6imz00030hs6g9gx9t1x.jpg&w=100&q=100
Teknon Medical Centre Barcelona,Prof. Dr. Oliver Abadal Bartolome,Neurosurgery,https://airomedical.com/_next/image?url=https%3A%2F%2Fstorage.airomedical.com%2Fimages%2Fdoctors%2F419%2Fcl3hp6imz00030hs6g9gx9t1x.jpg&w=100&q=100
Teknon Medical Centre Barcelona,Prof. Dr. Antonio Russi Tintore,"Neurology, epileptology",https://airomedical.com/_next/image?url=https%3A%2F%2Fstorage.airomedical.com%2Fimages%2Fdoctors%2F419%2Fcl3hp6imz00030hs6g9gx9t1x.jpg&w=100&q=100
